lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
0.6009352237846077,0.9420893634558605,1.49,9.96339549869335
0.6041206901863851,1.0421408054141594,1.49,9.929141428940676
0.6063802839588233,1.1421922473724584,1.49,9.931272099774548
0.6120779559702313,1.2422436893307571,1.49,10.07948720027292
0.6195714175087627,1.342295131289056,1.49,9.953161317960435
0.6333802297547492,1.442346573247355,1.49,9.928588126377168
0.6420285602327683,1.542398015205654,1.49,9.91587503414963
0.6471576646197552,1.642449457163953,1.49,9.669676644093492
0.6561986570114577,1.742500899122252,1.49,9.489276470101839
0.6819091993815507,1.8425523410805509,1.49,10.392376670128895
0.6907772770069112,1.9426037830388498,1.49,10.156430751707049
0.6956486359523699,2.042655224997149,1.49,9.920484833285204
0.7015827763669095,2.1427066669554478,1.49,9.764833737873088
0.7088317022786002,2.2427581089137467,1.49,10.04344426492224
0.7172079817709011,2.3428095508720457,1.49,10.322054791971393
0.7294434552734227,2.4428609928303446,1.49,10.31543397028041
0.7460759259659121,2.5429124347886436,1.49,10.030652484535405
0.7586306569751062,2.6429638767469426,1.49,10.27984416694183
0.770595933300852,2.7430153187052415,1.49,10.537748784585057
0.7851282762785592,2.8430667606635405,1.49,10.512048729783277
0.7984992882879776,2.9431182026218394,1.49,10.456941779356978
0.8070896358005456,3.0431696445801384,1.49,10.58831014519126
0.8138944836837024,3.1432210865384373,1.49,10.728063627587986
0.820164615943339,3.2432725284967363,1.49,10.867817109984713
0.8271353906244643,3.3433239704550344,1.49,10.974992855157213
0.834865076412237,3.4433754124133333,1.49,10.823842506106375
0.8428576259266098,3.5434268543716323,1.49,10.672692157055538
0.8510477040861844,3.6434782963299313,1.49,10.5215418080047
0.8593152225260193,3.74352973828823,1.49,10.55426282945604
0.8674211443321491,3.843581180246529,1.49,10.818742458444591
0.875880609698283,3.943632622204828,1.49,11.083222087433143
0.8853322247018375,4.043684064163127,1.49,11.347701716421694
0.8969699628310669,4.143735506121426,1.49,11.311395431333
0.9102716812080843,4.243786948079725,1.49,11.228684260607949
0.9225315506587921,4.343838390038024,1.49,11.172874016109043
0.9341533306011197,4.443889831996323,1.49,11.173601253599212
0.9448581945257309,4.543941273954622,1.49,11.17432849108938
0.9537402278716718,4.643992715912921,1.49,11.228173432264628
0.9614339029837781,4.74404415787122,1.49,11.376893083257306
0.9683729742500653,4.844095599829519,1.49,11.525612734249982
0.974706932132359,4.944147041787818,1.49,11.67433238524266
0.9805852670924854,5.044198483746117,1.49,11.823052036235339
0.986022065903618,5.144249925704416,1.49,11.843959429636996
0.9907410570218973,5.244301367662715,1.49,11.78800825194448
0.9950299302572925,5.3443528096210136,1.49,11.732057074251964
0.9992298433918365,5.4444042515793125,1.49,11.676105896559449
1.0036819542075628,5.5444556935376115,1.49,11.620154718866932
1.0087274204865049,5.64450713549591,1.49,11.564203541174415
1.0149192017045106,5.7445585774542085,1.49,11.578704080289842
1.0230986758128242,5.8446100194125075,1.49,11.669688732164891
1.0315508202318215,5.944661461370806,1.49,11.76067338403994
1.0382185852398278,6.044712903329105,1.49,11.838365742443154
1.0431841985549022,6.144764345287404,1.49,11.806907462834104
1.0474866193158077,6.244815787245703,1.49,11.775449183225053
1.0513460021025154,6.344867229204002,1.49,11.743990903616004
1.0549825014949958,6.444918671162301,1.49,11.712532624006952
1.0586162720732204,6.5449701131206,1.49,11.681074344397903
1.062272226602884,6.645021555078899,1.49,11.82274494292705
1.065731110089635,6.745072997037198,1.49,12.002201897400663
1.0690878256372105,6.845124438995497,1.49,12.181658851874277
1.0724459531952941,6.945175880953796,1.49,12.36111580634789
1.0759090727135676,7.045227322912095,1.49,12.540572760821503
1.0792797890579184,7.145278764870394,1.49,12.616688612062713
1.0821565205810084,7.245330206828693,1.49,12.639345155163003
1.085629286767042,7.345381648786992,1.49,12.66200169826329
1.0908897299312388,7.445433090745291,1.49,12.68465824136358
1.1032427168991952,7.54548453270359,1.49,12.729130870284076
1.1047974996025567,7.645535974661889,1.49,12.724552655024215
1.1060520328044732,7.745587416620188,1.49,12.719974439764355
1.1070383681566092,7.845638858578487,1.49,12.715396224504495
1.1077885573106299,7.945690300536786,1.49,12.710818009244635
1.1083346519182011,8.045741742495085,1.49,12.706239793984777
1.1087087036309875,8.145793184453384,1.49,12.701661578724917
1.1089427641006548,8.245844626411683,1.49,12.697083363465056
1.109068884978868,8.345896068369981,1.49,12.692505148205196
1.1091222131136165,8.445947510328281,1.49,12.771169444549878
1.1091543291023174,8.54599895228658,1.49,12.975259618430206
1.10917766495074,8.64605039424488,1.49,13.179349792310537
1.1091959182708995,8.746101836203177,1.49,13.383439966190865
1.1092125919955058,8.846153278161477,1.49,13.534915734020277
1.1092271879442976,8.946204720119775,1.49,13.553963698189019
1.1092394828746772,9.046256162078073,1.49,13.57301166235776
1.1092502360176184,9.146307604036373,1.49,13.592059626526504
1.1092602066040964,9.246359045994671,1.49,13.611107590695246
1.1092701538650855,9.346410487952971,1.49,13.630155554863988
1.1092808370315612,9.446461929911269,1.49,13.649203519032731
1.109293015334498,9.546513371869569,1.49,13.668251483201473
1.1093074480048701,9.646564813827867,1.49,13.687299447370215
1.109326845743573,9.746616255786167,1.49,13.77709021107867
1.1093520628994644,9.846667697744465,1.49,13.878480751933845
1.1093783940106428,9.946719139702765,1.49,13.979871292789023
1.1094010628384088,10.046770581661063,1.49,14.081261833644197
1.109415926812736,10.146822023619363,1.49,14.156271833134431
1.1094270676041147,10.24687346557766,1.49,14.183541934042141
1.1094365297652076,10.34692490753596,1.49,14.210812034949852
1.1094446351459526,10.446976349494259,1.49,14.238082135857562
1.1094517055962894,10.547027791452557,1.49,14.26535223676527
1.1094580629661568,10.647079233410857,1.49,14.292622337672983
1.109464029105493,10.747130675369155,1.49,14.319892438580691
1.1094699258642373,10.847182117327455,1.49,14.347162539488403
1.1094760750923287,10.947233559285753,1.49,14.374432640396112
1.1094827986397058,11.047285001244052,1.49,14.401702741303822
1.1094904183563077,11.14733644320235,1.49,14.428972842211532
1.109499256092073,11.24738788516065,1.49,14.456242943119243
1.1095096336969408,11.347439327118948,1.49,14.483513044026953
1.109521450358478,11.447490769077248,1.49,14.504924309664531
1.1095342558217436,11.547542211035546,1.49,14.523628340470019
1.1095493678158568,11.647593652993846,1.49,14.542332371275508
1.1095682127017326,11.747645094952144,1.49,14.561036402080996
1.1095922168402854,11.847696536910444,1.49,14.579740432886483
1.1096239371945147,11.947747978868742,1.49,14.604076980228065
1.109689569239841,12.047799420827042,1.49,14.64714599427737
1.1098160798016958,12.14785086278534,1.49,14.792853734394123
1.1099263850637158,12.24790230474364,1.49,14.64922620645107
1.1100662942692079,12.347953746701938,1.49,14.654189365735412
1.1100957877192001,12.448005188660238,1.49,14.774119203257493
1.1101462419170403,12.548056630618536,1.49,14.835163406748148
1.1102324915383746,12.648108072576836,1.49,14.770432743521697
1.1102912364712203,12.748159514535134,1.49,14.77603649065713
1.1103577709207533,12.848210956493434,1.49,14.931738469840843
1.110441043776453,12.948262398451732,1.49,15.181353869381367
1.1105351133556876,13.048313840410032,1.49,14.683716891248102
1.1106401823503445,13.14836528236833,1.49,15.119705024695989
1.1107837387230024,13.24841672432663,1.49,15.23592097749225
1.1109061466813397,13.348468166284928,1.49,15.527935559274265
1.110971073326856,13.448519608243227,1.49,15.532558407270018
1.1110783400061306,13.548571050201526,1.49,15.463297267067182
1.1112041709848495,13.648622492159825,1.49,15.611369753077543
1.111264762497234,13.748673934118123,1.49,15.515751628166068
1.1113101501677647,13.848725376076422,1.49,15.488236091734443
1.111354145292355,13.948776818034721,1.49,15.420740057812285
1.1114016260944282,14.04882825999302,1.49,15.17666604907089
1.1114477769142763,14.14887970195132,1.49,14.93799892151877
