model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9394999129828524,0.9323407142115292,1.1139985159032764,0.7883902047296565,0.11243855771188921,1920.419125082695,2305.975986477225
