term_idx,term_name,w
0,I₁-3,0.004349616315
1,I₂-3,0.002401645686
4,<I₂-3>ln(1+<I₂-3>),0.004822168795
5,<I₄θ-1>,0.001658330019
6,<I₄z-1>,0.9518321649
7,<I₄D1-1>,0.002082784851
8,<I₄D2-1>,0.002082784851
13,(<I₄θ-1>)³,0.7709567901
35,<I₂-3>·<E_z>,0.001513136385
42,I₈D1D2,1.047854358
