term_idx,term_name,w
0,I₁-3,0.001524219349
1,I₂-3,0.001833161936
2,<E_θ>,0.003092410535
3,<E_z>,0.1368891291
4,<I₂-3>ln(1+<I₂-3>),0.001978956593
5,<I₄θ-1>,0.003042367079
6,<I₄z-1>,0.137481128
7,<I₄D1-1>,0.06946302504
8,<I₄D2-1>,0.06946302504
13,(<I₄θ-1>)³,0.003494865912
22,exp(<I₄z-1>)-1,0.002974681368
35,<I₂-3>·<E_z>,0.003936540663
42,I₈D1D2,0.1798654603
