model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.8736103620718361,0.18609708477446518,2.908539885088072,3.1441727941402817,1.5799641802597046,3796.040956723754,4066.18645081641
"b: Quad+4Fib (no rec, no disp)",0.875710102042193,0.38521303573243515,2.5970680667960853,2.290475515927655,1.2978482749681137,3360.647626241447,3642.049182587964
"c: Quad+4Fib (rec, no disp)",0.8865530769611709,0.6605055591679388,2.344112932016637,1.1644209000058259,0.8790372885425222,2679.4323801950222,2960.833936541539
"d: Quad+4Fib (no rec, disp)",0.8757764258192161,0.38543935710931687,2.5953951957524266,2.289552678665023,1.2972959808464248,3363.5559536176816,3656.213572218059
"e: Quad+4Fib (rec, disp)",0.8874152809405247,0.715995034669923,2.282374823604789,0.9811250913633973,0.7994137503898565,2534.6544377931646,2827.3120563935418
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9127713059852564,0.8230328520189163,1.7270359228050818,0.6312386582868542,0.5599871105441976,1893.046647186902,2258.8686704373736
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.8998561726306844,0.7852899004214947,2.039089774060867,0.7637401372846814,0.6588101317549397,2243.9438062357262,2598.5097672323373
