lambda_z,sigma_z_kpa
1.101,1.7360176975230304
1.101220551378446,1.7375701941601998
1.1014411027568922,1.7385016921425012
1.1016616541353383,1.7395884397885197
1.1018822055137845,1.7408304370982552
1.1021027568922306,1.7422276840717075
1.1023233082706767,1.7436249310451595
1.1025438596491228,1.7450221780186117
1.102764411027569,1.7464194249920637
1.102984962406015,1.7478166719655162
1.1032055137844612,1.7492139189389686
1.1034260651629073,1.7506111659124208
1.1036466165413534,1.7520084128858733
1.1038671679197996,1.7534056598593255
1.1040877192982457,1.754802906832778
1.1043082706766918,1.7562001538062302
1.104528822055138,1.7575974007796824
1.104749373433584,1.7589946477531349
1.1049699248120302,1.760391894726587
1.1051904761904763,1.761789141700039
1.1054110275689224,1.7631863886734909
1.1056315789473683,1.764583635646943
1.1058521303258144,1.765980882620395
1.1060726817042605,1.7673781295938469
1.1062932330827067,1.768775376567299
1.1065137844611528,1.7701726235407513
1.106734335839599,1.7715698705142038
1.106954887218045,1.772967117487656
1.1071754385964911,1.7743643644611082
1.1073959899749373,1.7757616114345607
1.1076165413533834,1.7771588584080131
1.1078370927318295,1.7785561053814654
1.1080576441102756,1.7799533523549176
1.1082781954887218,1.78135059932837
1.1084987468671679,1.7827478463018218
1.108719298245614,1.7841450932752743
1.1089398496240601,1.7855423402487263
1.1091604010025062,1.7869395872221787
1.1093809523809524,1.7883368341956312
1.1096015037593985,1.7897340811690834
1.1098220551378446,1.7911313281425358
1.1100426065162907,1.792528575115988
1.1102631578947368,1.7943978491581194
1.110483709273183,1.7969833022010047
1.110704260651629,1.800284934244644
1.1109248120300752,1.8043027452890377
1.111,1.7985938972052922
1.1111453634085213,1.8090367353341854
1.1113659147869674,1.814486904380087
1.1115864661654136,1.8206532524267427
1.1118070175438597,1.827535779474153
1.1120275689223058,1.835134485522317
1.112248120300752,1.842666545714794
1.112468671679198,1.8496726404202892
1.1126892230576442,1.8561527696388027
1.1129097744360903,1.8621069333703342
1.113,1.8697143593442782
1.1131303258145364,1.8675351316148836
1.1133508771929825,1.8724373643724508
1.1135714285714287,1.8768136316430364
1.1137919799498748,1.88066393342664
1.114012531328321,1.8839882697232617
1.1142330827067668,1.887097438320664
1.114453634085213,1.8902066069180659
1.114674185463659,1.8933157755154681
1.1148947368421052,1.89642494411287
1.1151152882205513,1.8995341127102723
1.1153358395989974,1.9026432813076746
1.1155563909774435,1.9057524499050773
1.1157769423558896,1.9088616185024794
1.1159974937343358,1.9119707870998819
1.1162180451127819,1.9151303400617399
1.116438596491228,1.9184007386254005
1.1166591478696741,1.9217819827908635
1.1168796992481203,1.925274072558129
1.117,1.92610337163353
1.1171002506265664,1.928877007927197
1.1173208020050125,1.9325907888980671
1.1175413533834586,1.9364154154707403
1.1177619047619047,1.9403508876452156
1.1179824561403509,1.944397205421493
1.118203007518797,1.9485039844351177
1.118423558897243,1.9526107634487424
1.1186441102756892,1.9567175424623668
1.1188646616541353,1.9608243214759917
1.1190852130325815,1.964931100489616
1.1193057644110276,1.9690378795032406
1.1195263157894737,1.9731446585168655
1.1197468671679198,1.97725143753049
1.119967418546366,1.9813582165441146
1.120187969924812,1.9856815866079471
1.1204085213032582,1.9906856714010042
1.1206290726817043,1.996370470923286
1.1208496240601504,2.002735985174792
1.121,2.0005854091988104
1.1210701754385966,2.009782214155523
1.1212907268170427,2.0175091578654785
1.1215112781954888,2.0259168163046586
1.121731829573935,2.0350051894730625
1.121952380952381,2.0447742773706916
1.1221729323308272,2.054991888499622
1.1223934837092733,2.065147097837693
1.1226140350877194,2.0752399053849047
1.1228345864661655,2.085270311141258
1.123,2.0933820323597523
1.1230551378446116,2.095238315106752
1.1232756892230575,2.1051439172813873
1.1234962406015037,2.1149871176651636
1.1237167919799498,2.124767916258081
1.123937343358396,2.1344863130601395
1.124157894736842,2.144188909002467
1.1243784461152881,2.1540620076035664
1.1245989974937343,2.1641056088634367
1.1248195488721804,2.1743197127820784
1.125,2.181085818453098
1.1250401002506265,2.1847043193594913
1.1252606516290726,2.195259428595675
1.1254812030075187,2.2059850404906296
1.1257017543859649,2.216881155044355
1.125922305764411,2.227947772256852
1.1261428571428571,2.239165642590429
1.1263634085213032,2.250486921246361
1.1265839598997494,2.2619116082246467
1.1268045112781955,2.273439703525286
1.127,2.2827049465384173
1.1270250626566416,2.2850712071482797
1.1272456140350877,2.2968061190936275
1.1274661654135338,2.3086444393613297
1.12768671679198,2.3205861679513866
1.127907268170426,2.3326313048637966
1.1281278195488722,2.3447624159840763
1.1283483709273183,2.3567684973915664
1.1285689223057644,2.3686495490862667
1.1287894736842106,2.3804055710681777
1.129,2.3927636038413254
1.1290100250626567,2.3920365633372986
1.1292305764411028,2.40354252589363
1.129451127819549,2.4149234587371713
1.129671679197995,2.4261793618679235
1.1298922305764412,2.4373102352858855
1.1301127819548873,2.4483217621598214
1.1303333333333334,2.459279832569468
1.1305538847117795,2.4701832033412385
1.1307744360902257,2.481031874475132
1.1309949874686718,2.4918258459711473
1.131,2.4926181316299676
1.131215538847118,2.5025651178292856
1.131436090225564,2.5132496900495465
1.1316566416040101,2.5238795626319313
1.131877192982456,2.534454735576439
1.1320977443609022,2.54497520888307
1.1323182957393483,2.5549206330657586
1.1325388471177944,2.564234870703058
1.1327593984962405,2.5729179217949674
1.1329799498746866,2.580969786341488
1.133,2.588008423063705
1.1332005012531328,2.5883904643426194
1.1334210526315789,2.5951799557983612
1.133641604010025,2.6013382607087134
1.1338621553884711,2.6068653790736755
1.1340827067669172,2.611761310893248
1.1343032581453634,2.616599862117785
1.1345238095238095,2.621438413342322
1.1347443609022556,2.626276964566859
1.1349649122807017,2.6311155157913957
1.1351854636591479,2.635954067015933
1.135406015037594,2.64079261824047
1.13562656641604,2.6456311694650068
1.1358471177944862,2.650469720689544
1.1360676691729323,2.655308271914081
1.1362882205513785,2.6600294529220596
1.1365087719298246,2.6645987430615508
1.1367293233082707,2.6690161423325547
1.1369498746867168,2.673281650735071
1.137,2.675762147545078
1.137170426065163,2.6773952682690996
1.137390977443609,2.681356994934641
1.1376115288220552,2.6851668307316956
1.1378320802005013,2.6888247756602626
1.1380526315789474,2.6923308297203414
1.1382731829573935,2.6958023631284918
1.1384937343358397,2.699273896536642
1.1387142857142858,2.702745429944793
1.138934837092732,2.706216963352943
1.139155388471178,2.7096884967610935
1.1393759398496242,2.713160030169244
1.1395964912280703,2.716631563577394
1.1398170426065164,2.720103096985545
1.1400375939849625,2.7235746303936947
1.1402581453634086,2.7274460403624667
1.1404786967418548,2.7319458277836453
1.1406992481203009,2.73707399265723
1.1409197994987468,2.7428305349832214
1.141,2.7387231398110767
1.141140350877193,2.749215454761619
1.141360902255639,2.7562287519924236
1.1415814536340851,2.763870426675634
1.1418020050125313,2.772140478811252
1.1420225563909774,2.781038908399276
1.1422431077694235,2.7903540159457085
1.1424636591478696,2.8000003151293997
1.1426842105263157,2.8099778059503495
1.1429047619047619,2.8202864884085583
1.143,2.821487804843884
1.143125313283208,2.830926362504026
1.143345864661654,2.8418974282367526
1.1435664160401002,2.853199685606737
1.1437869674185464,2.864833134613981
1.1440075187969925,2.8767977752584835
1.1442280701754386,2.8890279656323705
1.1444486215538847,2.901503226323759
1.1446691729323308,2.9142235573326483
1.144889724310777,2.9271889586590385
1.145,2.9312822237266
1.145110275689223,2.9403994303029295
1.1453308270676692,2.953854972264321
1.1455513784461153,2.9675555845432138
1.1457719298245614,2.9815012671396075
1.1459924812030076,2.9956920200535015
1.1462130325814537,3.00997022129059
