lambda_z,sigma_z_kpa
1.141,4.14927125226574
1.1410952380952382,4.152661273582906
1.1411904761904763,4.154695286373206
1.1412857142857142,4.157068301295222
1.1413809523809524,4.159780318348955
1.1414761904761905,4.162831337534405
1.1415714285714287,4.165882356719854
1.1416666666666666,4.168933375905303
1.1417619047619048,4.171984395090753
1.141857142857143,4.175035414276203
1.141952380952381,4.178086433461653
1.142047619047619,4.181137452647102
1.1421428571428571,4.184188471832551
1.1422380952380953,4.187239491018001
1.1423333333333334,4.190290510203451
1.1424285714285713,4.193341529388899
1.1425238095238095,4.196392548574349
1.1426190476190476,4.199443567759799
1.1427142857142858,4.202799895452829
1.1428095238095237,4.20646153165344
1.1429047619047619,4.210428476361632
1.143,4.213174187039501
1.1430952380952382,4.219278291300757
1.1431904761904763,4.224161161531691
1.1432857142857142,4.229349340270204
1.1433809523809524,4.234842827516298
1.1434761904761905,4.2406416232699735
1.1435714285714287,4.2464404190236476
1.1436666666666666,4.252239214777322
1.1437619047619048,4.258038010530996
1.143857142857143,4.2638368062846705
1.143952380952381,4.2696356020383455
1.144047619047619,4.2754343977920195
1.1441428571428571,4.2812331935456935
1.1442380952380953,4.287031989299369
1.1443333333333334,4.292830785053044
1.1444285714285714,4.298629580806717
1.1445238095238095,4.304428376560393
1.1446190476190476,4.310227172314068
1.1447142857142858,4.315751218996505
1.1448095238095237,4.321000516607704
1.1449047619047619,4.3259750651476665
1.145,4.3320486099725795
1.1450952380952382,4.335099915013877
1.1451904761904763,4.339250216340125
1.1452857142857142,4.343125768595137
1.1453809523809524,4.346726571778911
1.1454761904761905,4.350052625891447
1.1455714285714287,4.353378680003982
1.1456666666666666,4.3567047341165175
1.1457619047619048,4.360030788229054
1.145857142857143,4.36335684234159
1.145952380952381,4.366682896454125
1.146047619047619,4.37000895056666
1.1461428571428571,4.373335004679196
1.1462380952380953,4.376661058791732
1.1463333333333334,4.379987112904267
1.1464285714285714,4.383313167016802
1.1465238095238095,4.386639221129338
1.1466190476190476,4.389965275241874
1.1467142857142858,4.39329132935441
1.1468095238095237,4.396617383466946
1.1469047619047619,4.3999434375794815
1.147,4.403269491692018
1.1470952380952382,4.406595545804553
1.1471904761904763,4.409921599917089
1.1472857142857142,4.413247654029625
1.1473809523809524,4.4165737081421605
1.1474761904761905,4.419899762254697
1.1475714285714287,4.423225816367233
1.1476666666666666,4.426551870479767
1.1477619047619048,4.429877924592303
1.147857142857143,4.433203978704839
1.147952380952381,4.436530032817375
1.148047619047619,4.439856086929909
1.1481428571428571,4.4431821410424455
1.1482380952380953,4.446508195154982
1.1483333333333334,4.449834249267517
1.1484285714285714,4.453160303380052
1.1485238095238095,4.456486357492588
1.1486190476190477,4.459812411605124
1.1487142857142858,4.463633106048339
1.1488095238095237,4.467948440822233
1.1489047619047619,4.472758415926803
1.149,4.47558982970866
1.1490952380952382,4.483862287127982
1.1491904761904763,4.49015618322459
