lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.19841638643976,8.31551678964382,1.092,2.79087783227054,2.97953450111381,3.66989964,9.4681665700483,24.024,-22.46703515,101.91225733232
1.19834989857534,8.287810576785,1.092,2.77944589181047,2.98182116126265,3.65816748,9.46780212560386,24.024,-22.46703515,101.494806290751
1.19832465673275,8.28738438012138,1.092,2.90465547503796,2.85313850518298,3.65816748,9.46766376811593,24.024,-17.8873296,106.066984663737
1.19857371576702,8.22480764977998,1.092,2.87933310229201,2.85649744492322,3.62870376,9.46902898550724,24.024,-17.8873296,105.142307797659
1.19873903746299,8.2275772839209,1.092,2.95721119927416,2.78220821223061,3.62870376,9.46993526570047,24.024,-15.09243435,107.986120080814
1.19882239949352,8.17878626102221,1.092,2.93732616311892,2.78443244189735,3.60657264,9.47039227053139,24.024,-15.09243435,107.259994093398
1.19882557178246,8.17883908963189,1.092,2.98810882519239,2.73712892270759,3.60657264,9.47040966183574,24.024,-13.2389775,109.114384015238
1.19875031704163,8.17274923689839,1.092,2.98552128037429,2.73746139095474,3.60443952,9.46999710144927,24.024,-13.2389775,109.019896707227
1.19775069398156,8.15612016667898,1.092,2.73148119024849,2.98596973532041,3.60443952,9.46451806763284,24.024,-22.2218689,99.7433175828143
1.19712617441362,8.00834883152273,1.092,2.67021076858659,2.9991448337098,3.5436456,9.46109603864734,24.024,-22.2218689,97.5059545183809
1.19684421351153,8.00374229743985,1.092,2.45474955956408,3.26051277461525,3.5436456,9.45955130434782,24.024,-30.008349,89.6381295906341
1.19765195971834,8.12763465597242,1.092,2.50646119198748,3.24267324862416,3.59257404,9.46397700483091,24.024,-30.008349,91.526441980976
1.19856592530674,8.14278694405931,1.092,2.96630658662795,2.74509283051416,3.59257404,9.46898628019323,24.024,-13.48414375,108.318249078299
1.19960771009538,7.94870450466731,1.092,2.88805063710951,2.75227324705869,3.49951668,9.4746981642512,24.024,-13.48414375,105.460639055785
1.20075511908825,7.96726628171083,1.092,2.997738561434,2.6577588800471,3.49951668,9.48099169082125,24.024,-9.80665,109.466025404392
1.20200379576297,7.94336340799834,1.092,2.9894243778052,2.65715482451182,3.48018528,9.48784367149758,24.024,-9.80665,109.162422999554
1.20280396126969,7.95626011691021,1.092,2.67984276765754,2.96892795836109,3.48018528,9.49223613526569,24.024,-21.3392704,97.8576785374665
1.20350238006658,7.87107367370591,1.092,2.64571274522274,2.97502957867153,3.43805616,9.4960711111111,24.024,-21.3392704,96.6113797604602
1.20420121990653,7.88221430973772,1.092,2.84339048672685,2.7721181267689,3.43805616,9.49990937198067,24.024,-14.317709,103.829820004636
1.20458755878836,7.91988295954489,1.092,2.85930738184416,2.76986063472366,3.45178812,9.50203169082125,24.024,-14.317709,104.411044554263
1.20464956918527,7.92087608595194,1.092,2.91403638877973,2.71818022467072,3.45178812,9.50237236714975,24.024,-12.3367657,106.409540000344
1.2048043253111,7.81532713904944,1.092,2.87088333419696,2.72227263503048,3.40472616,9.50322260869564,24.024,-12.3367657,104.833754363128
1.20494465349294,7.81754439195424,1.092,2.82871896376297,2.76363417225257,3.40472616,9.5039936231884,24.024,-13.91563635,103.294071715526
1.20506703917895,7.71812948976229,1.092,2.78804042967932,2.7682989843336,3.36059724,9.50466608695651,24.024,-13.91563635,101.808646167515
1.20516796812956,7.71970386393224,1.092,3.00606437370081,2.56804342963168,3.36059724,9.50522067632849,24.024,-5.9820565,109.770052442919
1.20524392616738,7.85596684034226,1.092,3.06210550920279,2.5655441384146,3.41939136,9.50563806763284,24.024,-5.9820565,111.816461840147
1.20529139888291,7.85672040882606,1.092,3.16801281954681,2.48001534600797,3.41939136,9.50589893719806,24.024,-2.12804305,115.683794526785
1.20530687129584,7.59719109852071,1.092,3.06145694021084,2.48156065784727,3.306336,9.50598396135265,24.024,-2.12804305,111.792778564139
1.20450968329591,7.58495880021211,1.092,3.09635692411772,2.44963968498992,3.306336,9.50160386473429,24.024,-0.63743225,113.06719340942
1.2037351352506,7.53277331013872,1.092,3.07406583946934,2.45042679744265,3.28873776,9.49734937198067,24.024,-0.63743225,112.253207670369
1.20295368261253,7.5208617626043,1.092,2.59591128498101,2.89719521854127,3.28873776,9.4930581642512,24.024,-17.8873296,94.7928196024359
1.20200214105043,7.50241217808338,1.092,2.58727556261732,2.8997344876917,3.2870046,9.48783458937197,24.024,-17.8873296,94.477475824359
1.20104516260186,7.48785486806825,1.092,2.63931467002729,2.83704514399219,3.2870046,9.48258299516907,24.024,-15.7298666,96.3777463573026
1.20143254374744,7.46760700560651,1.092,2.63144618581848,2.83783382911317,3.27553908,9.48470859903381,24.024,-15.7298666,96.0904192023012
1.20223935327547,7.47984035363541,1.092,2.91102393790085,2.56948775180088,3.27553908,9.48913661835748,24.024,-5.73689025,106.299536736991
1.20346698125969,7.39958521770956,1.092,2.87945952617204,2.56978267985819,3.2323434,9.49587671497584,24.024,-5.73689025,105.146924317538
1.20476398403749,7.41902864756448,1.092,2.71753069650027,2.73006250016567,3.2323434,9.50300096618357,24.024,-11.99353295,99.2338985418435
1.2059760056611,7.36973147646541,1.092,2.69861533100383,2.73093070798054,3.203013,9.50966144927535,24.024,-11.99353295,98.543181243609
1.20752848229931,7.39284404581949,1.092,2.37760034728688,3.10937204154415,3.203013,9.51819710144927,24.024,-24.124359,86.8209334082474
1.20879914569317,7.42165532917591,1.092,2.39082934257058,3.10421793685879,3.20727924,9.52518685990337,24.024,-24.124359,87.3040060658935
1.20980382979885,7.43666417268401,1.092,2.81301646518772,2.64366180031859,3.20727924,9.53071574879226,24.024,-8.97308475,102.720676113233
1.21055826499701,7.46280336966964,1.092,2.8245924345383,2.6420814834794,3.2136786,9.53486879227052,24.024,-8.97308475,103.143386542793
1.2110780938273,7.47059427762303,1.092,2.97499737323917,2.5111263441181,3.2136786,9.53773101449275,24.024,-3.61865385,108.635603593535
1.21057251489406,7.37539881622668,1.092,2.93527978063926,2.51267319213449,3.17594904,9.5349472463768,24.024,-3.61865385,107.185267978389
1.20990676394575,7.36554276323537,1.092,2.83785473123805,2.59546152315628,3.17594904,9.53128231884057,24.024,-7.0019481,103.627675241658
1.20906948933705,7.25345444098633,1.092,2.79085925673054,2.59900402483344,3.13288668,9.52667439613526,24.024,-7.0019481,101.911579024158
1.20766132974524,7.23292197149902,1.092,3.00516197891283,2.40683265070313,3.13288668,9.51892772946859,24.024,1.18660465,109.737100412993
1.20650449050553,7.12640457611782,1.092,2.96016728822053,2.40743305436693,3.09395724,9.5125665700483,24.024,1.18660465,108.094065220481
1.20552386278183,7.11231112917855,1.092,2.81127890404485,2.5299201437984,3.09395724,9.50717642512076,24.024,-4.0011132,102.657226980392
1.20475339743316,6.99843153367012,1.092,2.76371155027116,2.53225830784818,3.04916172,9.50294280193236,24.024,-4.0011132,100.920247904365
1.20383122240051,6.98538869659955,1.092,3.30605930691099,2.11290483567469,3.04916172,9.49787710144927,24.024,16.03387275,120.724727878079
1.20320365756577,6.91185040404937,1.092,3.27523141355866,2.11033955507265,3.02089788,9.49443072463767,24.024,16.03387275,119.599010312083
1.20282514941135,6.90655220282019,1.092,2.50567124254202,2.75636806838772,3.02089788,9.49235246376811,24.024,-11.97391965,91.4975960278374
1.20365811534063,7.10079443557324,1.092,2.58624528027439,2.74559976570353,3.10062324,9.49692637681158,24.024,-11.97391965,94.4398538267055
1.20469765002735,7.11574387702578,1.092,2.39394316228692,2.97239466213064,3.10062324,9.50263652173912,24.024,-19.2602606,87.4177109341426
1.20632079419333,7.13911195361696,1.092,2.40525427812076,2.96813190129518,3.10062324,9.51155671497584,24.024,-19.2602606,87.8307499193128
1.20814287943694,6.94262843994839,1.092,2.61993874803899,2.64992013463861,3.00423288,9.52157642512076,24.024,-8.54159215,95.6702112854015
1.21003697093445,6.96912805036916,1.092,2.63277064307725,2.64706994841885,3.00423288,9.53199903381642,24.024,-8.54159215,96.1387833504629
1.21259530373215,6.9869566910846,1.092,2.6427154033138,2.64385513563942,2.99650032,9.5460879227053,24.024,-8.54159215,96.5019282192983
1.21497173076035,7.02024765611506,1.092,2.83662810884554,2.47485655036119,2.99650032,9.55918647342994,24.024,-2.04958985,103.582883651188
1.21770141068606,7.00674961143876,1.092,2.83382556311952,2.47254090111518,2.97450252,9.57424560386472,24.024,-2.04958985,103.480545326696
1.21937850378389,7.03016264161501,1.092,3.05599073337472,2.30045286618118,2.97450252,9.58350492753622,24.024,5.6486304,111.593173453778
1.22050502415175,6.95464008869418,1.092,3.02594340804732,2.29833779118232,2.93597304,9.58972753623187,24.024,5.6486304,110.495959267078
1.21979674106855,6.94486729325903,1.092,2.74700980289127,2.52815526393443,2.93597304,9.58581487922704,24.024,-4.36395925,100.310363531356
1.2186837332439,6.84015716137691,1.092,2.70269978272904,2.53086088402689,2.89811016,9.57966840579709,24.024,-4.36395925,98.692329905893
1.21715292378411,6.81934579809364,1.092,2.41224028517671,2.82697616816978,2.89811016,9.57121855072463,24.024,-14.60210185,88.0858523607663
1.21519102540806,6.74490242982127,1.092,2.37963183391781,2.83443108033923,2.8777122,9.56039574879226,24.024,-14.60210185,86.8951155834414
1.21278451627337,6.71252103725312,1.092,2.34595035379848,2.86132271571069,2.8777122,9.5471304347826,24.024,-15.2591474,85.6651958680154
1.21019251631107,6.76959792409009,1.092,2.36688918729475,2.86012457212982,2.91730824,9.53285526570047,24.024,-15.2591474,86.4298025314948
1.2075004433357,6.73303115119102,1.092,3.09066643281787,2.178504635666,2.91730824,9.51804289855072,24.024,11.81701325,112.859398282385
1.20469814243838,6.51208855236512,1.092,2.99716574960898,2.17274888891771,2.83758288,9.50263922705313,24.024,11.81701325,109.445108492358
1.20286214027733,6.48793309554229,1.092,2.93042172087886,2.21399297217757,2.83758288,9.49255555555555,24.024,9.80665,107.007870089198
1.2012784782661,6.41638433679174,1.092,2.89954787747126,2.21289132234904,2.81531844,9.48386318840579,24.024,9.80665,105.880474601724
1.20003320501428,6.4001715728228,1.092,2.63979878173306,2.42449220641772,2.81531844,9.47703169082125,24.024,0.6080123,96.3954242779075
1.19910299176078,6.36659358396455,1.092,2.62514586729129,2.42523421775941,2.80585272,9.47193062801932,24.024,0.6080123,95.8603555013414
1.19900194522413,6.36528418851089,1.092,2.46418450593689,2.5831199624765,2.80585272,9.47137661835748,24.024,-5.24655775,89.982657993685
1.20002249446291,6.25970853179712,1.092,2.42189108458369,2.58463667984191,2.75359128,9.4769729468599,24.024,-5.24655775,88.4382628967111
1.20134200711705,6.27651155647338,1.092,2.51783796223234,2.49281790592615,2.75359128,9.48421178743961,24.024,-2.0397832,91.9418784158492
1.20254293249258,6.39052051265085,1.092,2.56573509670854,2.49071719089354,2.79678696,9.49080309178743,24.024,-2.0397832,93.6908998304657
1.2039076393769,6.40820905541527,1.092,2.59712220546257,2.46742684727611,2.79678696,9.49829681159419,24.024,-1.20621795,94.8370378187614
1.20489671762386,6.25147062141533,1.092,2.53371009959194,2.46731882326323,2.72292768,9.50373024154588,24.024,-1.20621795,92.5214685821767
1.20593220095212,6.26456129372981,1.092,2.28733513650842,2.73880341963905,2.72292768,9.50942067632849,24.024,-10.4342756,83.5247907814932
1.2070442610521,6.19962706801339,1.092,2.26168357747634,2.74115580523918,2.68866444,9.5155342995169,24.024,-10.4342756,82.5880932826544
1.20693310317308,6.19823767090752,1.092,2.41328227267324,2.56838486781806,2.68866444,9.51492309178743,24.024,-4.87390505,88.1239017861677
1.20685234135972,6.19999394346316,1.092,2.41392994523608,2.56842331141338,2.68986432,9.51447903381642,24.024,-4.87390505,88.1475523279893
1.20603373119583,6.18976194031472,1.092,2.65819682201894,2.32855667008642,2.68986432,9.50997874396134,24.024,4.22666615,97.0672508245032
1.20518421488506,6.0088690585181,1.092,2.58313863372061,2.32618914837848,2.6157384,9.50530995169081,24.024,4.22666615,94.3264108951057
1.20393620724246,5.99372346127304,1.092,2.44636424277022,2.45005357603079,2.6157384,9.49845371980675,24.024,-0.50013915,89.3319296728062
1.2038170083279,6.11719317861064,1.092,2.49693258594616,2.44988319389995,2.67026628,9.49779903381642,24.024,-0.50013915,91.1784934825958
1.20338288087859,6.11181914578884,1.092,2.58376107059769,2.36547381077114,2.67026628,9.49541487922705,24.024,2.7654753,94.3491399255409
1.20265972270386,6.00049173496083,1.092,2.53743000572385,2.36479103716167,2.62547076,9.49144425120772,24.024,2.7654753,92.6573054241136
1.20058632672028,5.97529733511149,1.092,2.58324822624141,2.3130945274297,2.62547076,9.48006570048308,24.024,4.8837117,94.33041279768
1.19876868150545,5.76884176667086,1.092,2.49703730821051,2.31027455925561,2.54414556,9.47009777777777,24.024,4.8837117,91.1823175419042
1.19735788660555,5.75227903627443,1.092,2.52743042139163,2.27593962135945,2.54414556,9.46236560386473,24.024,6.28606265,92.2921585875528
1.19650521482228,5.91530175629111,1.092,2.59341683927543,2.28089124228243,2.62080456,9.4576942995169,24.024,6.28606265,94.7017319203778
1.19619425810882,5.91154650444001,1.092,2.79409232539439,2.11573055432432,2.62080456,9.4559911111111,24.024,13.68027675,102.029638411006
1.19746580058244,5.69445104415837,1.092,2.70633685256576,2.10411761520363,2.51801484,9.46295690821255,24.024,13.68027675,98.8251418809818
1.19875313692897,5.70940972011564,1.092,2.46918543404586,2.31226445830783,2.51801484,9.47001256038646,24.024,4.75622525,90.1652728922837
1.20008126104957,5.7542609650708,1.092,2.48870927350373,2.31214671248831,2.53094688,9.47729526570047,24.024,4.75622525,90.8782093483113
1.20147511711436,5.77057682947654,1.092,2.39294003038712,2.41150081330831,2.53094688,9.48494222222221,24.024,0.97085835,87.3810803675415
1.20295959527685,5.67272702666647,1.092,2.35407281017231,2.40975003073555,2.48055192,9.49309062801932,24.024,0.97085835,85.9617971217749
1.20323673716226,5.67591267543285,1.092,2.22053065058475,2.55610643065799,2.48055192,9.49461236714975,24.024,-3.9618866,81.0853447112696
1.20354393613727,5.64525689909014,1.092,2.20820987073201,2.55648567371849,2.46562008,9.49629932367149,24.024,-3.9618866,80.635436631321
1.2037190558948,5.64725860921781,1.092,2.50861867369495,2.25114269794538,2.46562008,9.49726106280192,24.024,6.97252815,91.6052250177752
1.20384033484911,5.71889424316444,1.092,2.53812168042056,2.25319939831128,2.49628368,9.49792714975844,24.024,6.97252815,92.6825627567231
1.2038880779584,5.71944686555353,1.092,2.34825137956478,2.43561950621043,2.49628368,9.49818937198067,24.024,0.02941995,85.7492205885933
1.20386929042226,5.47395375220445,1.092,2.24747777430788,2.43559861404644,2.38922772,9.49808618357487,24.024,0.02941995,82.0693513114451
1.20372542431608,5.4723600185004,1.092,2.16425975230586,2.52851350798813,2.38922772,9.49729603864733,24.024,-2.9812216,79.0305452501789
1.20411608652703,5.41801264971325,1.092,2.14227007337501,2.52909878966731,2.36363028,9.49944173913043,24.024,-2.9812216,78.2275657030476
1.20458653875319,5.42317080723447,1.092,2.36122276409466,2.29676373178361,2.36363028,9.50202608695651,24.024,4.9229383,86.2228862800401
1.2051360369989,5.46410871571477,1.092,2.37847494000851,2.29731607586129,2.37882876,9.5050452173913,24.024,4.9229383,86.8528702123157
1.20541827011751,5.46722548328853,1.092,2.75542502504679,1.98416775400945,2.37882876,9.50659613526569,24.024,18.632635,100.617655479397
1.20565476678301,5.46983773432568,1.092,2.75668946643308,1.98420525812912,2.37882876,9.50789584541062,24.024,18.632635,100.663828075865
1.20562087227619,5.38823214648985,1.092,2.72314743543712,1.97867808271091,2.34349896,9.50770956521738,24.024,18.632635,99.4390005127294
1.20498267100544,5.38128886836517,1.092,1.97427484279634,2.72570401633806,2.34349896,9.50420251207728,24.024,-8.5906254,72.0930180093539
1.20373165198454,5.33012936025464,1.092,1.95227797074354,2.73021026725238,2.3271006,9.49733024154589,24.024,-8.5906254,71.2897757967316
1.20333963328122,5.32590046196705,1.092,2.16319646898376,2.46205119984736,2.3271006,9.49517739130434,24.024,-0.81395195,78.9917181821196
1.20296286835342,5.29836095910886,1.092,2.15159803566758,2.46252360862791,2.31683496,9.49310859903381,24.024,-0.81395195,78.5681874538653
1.20313612468733,5.3002209638509,1.092,2.09475854208381,2.53023002764719,2.31683496,9.49405990338163,24.024,-2.9223817,76.4926250520402
1.20356360555763,5.26573805592038,1.092,2.08094489777648,2.53045530496597,2.29977,9.49640734299516,24.024,-2.9223817,75.9882032328307
1.20428775775875,5.27346059786084,1.092,2.15020997528437,2.45253284957131,2.29977,9.50038473429951,24.024,-0.5295591,78.5175007611945
1.20375540143854,5.07692126184257,1.092,2.06913017601145,2.45365000264463,2.216445,9.49746067632849,24.024,-0.5295591,75.5567744719922
1.20303483985935,5.06951868977557,1.092,2.2446748001934,2.25846465124426,2.216445,9.49350376811593,24.024,6.01147645,81.9669973438338
1.20162744617497,5.07058013457762,1.092,2.24404432212657,2.25957218606648,2.22324432,9.4857781642512,24.024,6.01147645,81.9439746796936
1.20025861008948,5.05650322309546,1.092,2.54956473745413,1.98328096902714,2.22324432,9.47826801932366,24.024,17.4166104,93.1004197333306
1.19890900165276,5.01754146342091,1.092,2.53257621029458,1.981200582642,2.21217876,9.47086705314009,24.024,17.4166104,92.4800632520967
1.19843972378771,5.01274856922338,1.092,2.46285042040383,2.03534430174669,2.21217876,9.46829449275361,24.024,14.95514125,89.9339422575189
1.19809218101731,4.92255882382894,1.092,2.42564908983728,2.02937796916007,2.17391592,9.46638956521738,24.024,14.95514125,88.5754909738527
1.19824776637755,4.92411972800318,1.092,2.41754166359049,2.03682931391137,2.17391592,9.46724231884057,24.024,14.6315218,88.2794385632414
1.19836826574624,4.93318223438721,1.092,2.42134324261885,2.0373741927855,2.17738224,9.46790280193236,24.024,14.6315218,88.4182577891235
1.19847518771198,4.93425686107564,1.092,1.95162120204798,2.52828615301871,2.17738224,9.46848888888888,24.024,-2.53992235,71.2657930986946
1.19823789492247,4.8337298624175,1.092,1.91027014499821,2.53039072775858,2.13405324,9.46718821256038,24.024,-2.53992235,69.7558095665272
1.19815765276249,4.8329395792966,1.092,2.01811604894184,2.39477783343067,2.13405324,9.46674840579709,24.024,1.4121576,73.6939323277082
1.19824258386811,4.87786496170126,1.092,2.03657882114175,2.395127019423,2.15351796,9.46721391304347,24.024,1.4121576,74.3681226379214
1.19850078067382,4.88043143788524,1.092,2.11731273371406,2.30501208450406,2.15351796,9.46862917874395,24.024,4.314926,77.3162184586618
1.19894030041149,4.74871779337056,1.092,2.06367409384856,2.30109870910608,2.09352396,9.47103864734299,24.024,4.314926,75.3575390762391
1.19963156578291,4.75540264564472,1.092,2.26295358701679,2.10141413103999,2.09352396,9.47482898550724,24.024,11.4737805,82.6344692069618
1.20049174630522,4.83289337854014,1.092,2.29533345632022,2.10552996787143,2.12392092,9.47954685990337,24.024,11.4737805,83.8168590395377
1.2006792483495,4.8347349296641,1.092,2.33892478390859,2.06707584738349,2.12392092,9.48057545893719,24.024,13.03303785,85.4086487421452
1.20075261827573,4.67398034948756,1.092,2.27307440765952,2.0562372853866,2.05299468,9.48097797101448,24.024,13.03303785,83.0040431330682
1.20069988934397,4.67347970764873,1.092,2.05100483558433,2.2786292974864,2.05299468,9.48068869565217,24.024,4.93274495,74.8949058883927
1.20119438126705,4.55027690074315,1.092,2.00083437535206,2.27418968646143,1.99686696,9.48340173913043,24.024,4.93274495,73.0628712523541
1.20140021712611,4.55217871021294,1.092,1.97409321988702,2.30595934596922,1.99686696,9.48453120772946,24.024,3.92266,72.0863858305969
1.2016594180048,4.51078591304278,1.092,1.95729465006556,2.30460238211538,1.97766888,9.4859536231884,24.024,3.92266,71.4729658698004
1.20150487230057,4.50937138904032,1.092,1.81722962360872,2.48145381874496,1.97766888,9.48510550724637,24.024,-1.16699135,66.3583231382285
1.20096186849332,4.50622475689898,1.092,1.81557275210478,2.48198523120318,1.9784688,9.48212599033816,24.024,-1.16699135,66.2978204845031
1.20005554201573,4.49793340162258,1.092,1.89454545764834,2.37414910445367,1.9784688,9.47715420289854,24.024,1.8632635,69.1816037144687
1.19881090872705,4.42185897812821,1.092,1.86253756904411,2.37410458270519,1.94993832,9.47032927536231,24.024,1.8632635,68.0127972040654
1.19729454685636,4.40821484339922,1.092,2.172566399882,2.02903572642873,1.94993832,9.46201855072463,24.024,13.42530385,79.3338724669995
1.19607708438922,4.33293408713645,1.092,2.14094402342103,2.02384277203699,1.92140784,9.45534937198067,24.024,13.42530385,78.1791433957067
1.1951762184833,4.32496292516406,1.092,2.05276328256114,2.10689803442314,1.92140784,9.45041642512077,24.024,10.34601575,74.9591176925546
1.19428927952213,4.19101012800622,1.092,1.99739435634223,2.0982386951774,1.86528012,9.445561352657,24.024,10.34601575,72.9372548249688
1.19363955417619,4.18543683864527,1.092,2.09594580736625,1.99692035163097,1.86528012,9.44200579710144,24.024,14.0431228,76.5359794703478
1.19315784354438,4.17353644411183,1.092,2.09077277764434,1.99616930578852,1.8618138,9.43937024154589,24.024,14.0431228,76.3470800745694
1.19251158846775,4.16800845956492,1.092,2.18558669159717,1.90704330127443,1.8618138,9.43583516908212,24.024,17.60293675,79.8093240630798
1.19171374540202,4.20498991989009,1.092,2.20018743326228,1.91119622643023,1.88141184,9.43147207729468,24.024,17.60293675,80.3424876880196
1.19124494225475,4.20094222986694,1.092,2.48612345879287,1.68975607989585,1.88141184,9.42890898550724,24.024,28.11566555,90.7837852172442
1.19081777312081,4.1026743882741,1.092,2.44570967524782,1.6774985313244,1.83901608,9.42657391304347,24.024,28.11566555,89.3080273532517
1.19012671233832,4.09684708816131,1.092,1.84320795630453,2.2226722026391,1.83901608,9.42279710144927,24.024,6.2174161,67.3069531700227
1.18967863759516,3.97408249157224,1.092,1.79280274314256,2.2166869761735,1.78555476,9.42034879227052,24.024,6.2174161,65.4663462486962
1.1893070706093,3.97104287734907,1.092,1.85686180723787,2.13857749772779,1.78555476,9.4183188405797,24.024,8.6102387,67.8055399421865
