lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.19765703267266,5.2656653665649,1.037,0.395014633079424,13.3303045649607,2.48001864,9.54093487922704,22.814,-66.75386655,15.1894714238004
1.19801153494499,5.2695172502367,1.037,0.432319810972149,12.1889330918869,2.48001864,9.54285487922705,22.814,-65.3907422,16.6239649491261
1.19819850644069,5.19730209609064,1.037,0.403244897387614,12.8886989761331,2.4450888,9.54386763285023,22.814,-65.3907422,15.5059492300655
1.19822048120052,5.19753757606799,1.037,0.818547138559471,6.34971076340812,2.4450888,9.54398666666666,22.814,-49.425516,31.4755386990505
1.19807996075632,5.27932701033754,1.037,0.851536558875742,6.19976553597144,2.48428488,9.54322550724637,22.814,-49.425516,32.744078685216
1.19777941575105,5.27605552713663,1.037,0.30929667978335,17.0582352543593,2.48428488,9.54159768115941,22.814,-70.215614,11.8933646645463
1.19747009274633,5.08452049738497,1.037,0.231528810298849,21.9606384657791,2.39562708,9.53992251207728,22.814,-70.215614,8.90296194954823
1.19697086469293,5.07928335009872,1.037,0.348359528341293,14.5805782155109,2.39562708,9.53721932367149,22.814,-65.6261018,13.3954457831053
1.19628947348645,5.06818694375578,1.037,0.343319029689951,14.7623245595586,2.3937606,9.53353062801932,22.814,-65.6261018,13.2016238235758
1.195433628571,5.05922588866013,1.037,0.656259526585253,7.70918468031245,2.3937606,9.52889893719806,22.814,-53.4266292,25.2351039452738
1.19441101203874,5.07580121107507,1.037,0.662129886408215,7.66586936380296,2.40669264,9.52336676328501,22.814,-53.4266292,25.4608365012634
1.19422815539471,5.07387876403873,1.037,0.538534566553712,9.42163990792349,2.40669264,9.52237777777777,22.814,-58.14362785,20.7082338839625
1.1944052600097,4.93824698073625,1.037,0.48385936533812,10.2059551483217,2.34149916,9.5233356521739,22.814,-58.14362785,18.6058120066246
1.19497403999376,4.94406661735208,1.037,0.239028327047896,20.6840196658424,2.34149916,9.52641236714975,22.814,-67.665885,9.19134036850429
1.19501854531311,4.89384659345787,1.037,0.218760800957078,22.3707655669906,2.31750156,9.52665314009661,22.814,-67.665885,8.41199453519258
1.194776399745,4.89139397688937,1.037,0.545037922839119,8.97441035187047,2.31750156,9.52534318840579,22.814,-55.0741464,20.9583070108386
1.19455902402074,4.88947393254707,1.037,0.544091344958406,8.9864945984775,2.31763488,9.52416734299516,22.814,-55.0741464,20.9219083145234
1.19394573404265,4.88326510701104,1.037,0.973376785047033,5.01682922998321,2.31763488,9.5208504347826,22.814,-38.45187465,37.4291928018013
1.19296126332856,4.87863151166223,1.037,0.970731857783247,5.0257251500976,2.32016796,9.51552772946859,22.814,-38.45187465,37.3274875895713
1.1916915136278,4.86578352267899,1.037,0.992598744082676,4.90206495997108,2.32016796,9.50866570048308,22.814,-37.37314315,38.1683335146535
1.19048910679144,4.69688992517865,1.037,0.923495672314832,5.08599018488677,2.24524212,9.50217082125603,22.814,-37.37314315,35.511117690187
1.18918852600065,4.68418151849064,1.037,0.489693206022781,9.56554320313099,2.24524212,9.49514917874395,22.814,-53.8188952,18.830140294617
1.18822448892892,4.61592302042293,1.037,0.461437804568408,10.0033481754714,2.21697828,9.48994685990337,22.814,-53.8188952,17.7436372210134
1.18760849313848,4.60998929358627,1.037,0.489695961049457,9.41398267550891,2.21697828,9.48662376811593,22.814,-52.6224839,18.8302462334746
1.18709457413785,4.54051689931923,1.037,0.461312027359369,9.8426154750613,2.18591472,9.48385198067632,22.814,-52.6224839,17.7388007183563
