lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.863667809187138,0.293351896652516,1.183,5.16436689881938,0.0568030704246785,0.33223344,7.41717914529914,26.026,170.92010285,174.076672970441
0.863598103495634,0.25954469195556,1.183,5.15355848456477,0.0503622288818323,0.29410392,7.41658051282051,26.026,170.92010285,173.712350909211
0.863523391380157,0.259394619649189,1.183,4.55562016796508,0.0569394747773839,0.29410392,7.41593888517279,26.026,150.7674371,153.557486850459
0.863443672840707,0.278036625653641,1.183,4.56154901773854,0.0609522389373517,0.31543512,7.41525426235599,26.026,150.7674371,153.757332148697
0.863358947877284,0.276280858043652,1.181,4.13585677039665,0.0668013602456439,0.31543512,7.41452664437012,25.982,136.67528105,139.64449700768
0.863269216489888,0.262434957544202,1.181,4.13142842193454,0.0635216033638353,0.29983668,7.41375603121515,25.982,136.67528105,139.494976720132
0.863174478678518,0.262241043910244,1.181,4.59256928522258,0.0571011622522609,0.29983668,7.41294242289111,25.982,152.24824125,155.065096160552
0.863074734443175,0.25904170152833,1.177,4.57591062988075,0.0566098690470011,0.29983668,7.41208581939799,25.894,152.24824125,155.02770021676
0.862969983783859,0.264351632031571,1.177,4.57756693733152,0.0577493755199294,0.30623604,7.41118622073578,25.894,152.24824125,155.083814410352
0.862860226700569,0.262590513275609,1.175,4.80814603636493,0.0546136725651814,0.30623604,7.41024362690449,25.85,160.3583408,163.172894220172
0.862745463193307,0.272630279841866,1.175,4.81128799569105,0.0566647184882782,0.31823484,7.40925803790412,25.85,160.3583408,163.27952213723
0.862625693262071,0.272370473131777,1.175,4.51093761011738,0.0603800133526319,0.31823484,7.40822945373466,25.85,150.16923145,153.086603427287
0.862500916906862,0.238775478076297,1.173,4.49261154708137,0.0531484806941338,0.28090524,7.40715787439613,25.806,150.16923145,152.724633061237
0.862603722979373,0.238972233479279,1.173,3.95959184815677,0.0603527440815706,0.28090524,7.40804077294685,25.806,132.04654225,134.604829673037
0.862811045183819,0.294542556338037,1.171,3.97032305530672,0.0741860428572311,0.34769856,7.40982125603864,25.762,132.04654225,135.200153303312
0.86313480893461,0.295308981986618,1.171,3.80103060467474,0.0776918190617643,0.34769856,7.41260173913043,25.762,126.2704254,129.435291109555
0.863014069738923,0.256561566283289,1.171,3.78880695970883,0.0677156606318644,0.30236976,7.41156483091787,25.762,126.2704254,129.019043199676
0.862865992093224,0.254738822118862,1.169,3.37229851286417,0.0755386337084694,0.30236976,7.41029314009661,25.718,112.3057558,115.032281455533
0.862663980073307,0.264751721907297,1.169,3.37538978641021,0.0784358958995564,0.31476852,7.40855826086956,25.718,112.3057558,115.137727710438
0.862437329697206,0.262684556311491,1.167,2.8614501494299,0.0918011995993805,0.31476852,7.40661178743961,25.674,94.9675986,97.7740402687686
0.862181315800723,0.242817472136632,1.167,2.85517889081831,0.0850445738855401,0.29157084,7.40441314009661,25.674,94.9675986,97.5597551126398
0.861765973867591,0.241993397043318,1.167,2.75035662937324,0.0879861885760118,0.29157084,7.40084618357487,25.674,91.397978,93.9780411297367
0.86136874506389,0.242520533535002,1.163,2.74091103021472,0.0884817240915709,0.29677032,7.39743478260869,25.586,91.397978,93.9774068745215
0.860640867270137,0.241051139371355,1.163,2.66591812278545,0.0904195583919491,0.29677032,7.39118376811594,25.586,88.848249,91.406130792776
0.860141822428329,0.268983296944279,1.161,2.66977506800842,0.100751295555746,0.3346332,7.38689797101449,25.542,88.848249,91.6960624220397
0.859847309694011,0.26831275518963,1.161,2.52986728676372,0.106058035768692,0.3346332,7.38436869565217,25.542,84.05279715,86.8907914476902
0.860047724158414,0.216193127860435,1.161,2.51385997455971,0.0860004654389311,0.26917308,7.38608985507246,25.542,84.05279715,86.3410044949779
0.860516460447,0.21569355111635,1.159,2.54392031993329,0.084787856532396,0.26917308,7.39011536231883,25.498,85.2394018,87.524230624588
0.861684386032414,0.262388783345305,1.159,2.55860279875482,0.102551589278726,0.32423424,7.40014550724637,25.498,85.2394018,88.029385071623
0.862892475513523,0.263409104487176,1.157,2.66004387699133,0.0990243457130894,0.32423424,7.41052057971014,25.454,88.8678623,91.6776927360828
0.864142303945062,0.244051220677395,1.157,2.65435082579767,0.0919438449150949,0.2973036,7.42125410628019,25.454,88.8678623,91.4814832665406
0.865435446381761,0.246657389650719,1.157,2.51234398873058,0.0981781916636937,0.2973036,7.43235961352656,25.454,83.93511735,86.5872560368061
0.866773477878356,0.248398652974575,1.155,2.50881703931443,0.0990102702118339,0.2979702,7.44385062801932,25.41,83.93511735,86.6154248361625
0.867360950793039,0.249583316773301,1.155,2.38462851525407,0.104663395231903,0.2979702,7.44889584541062,25.41,79.629998,82.3278894747939
0.86778574305457,0.282448250189613,1.153,2.39083716496727,0.118137803079316,0.33809952,7.45254396135265,25.366,79.629998,82.6854176473872
0.868027153943599,0.28300012487975,1.153,2.40128255020074,0.117853738143432,0.33809952,7.45461719806763,25.366,79.9830374,83.0466639309786
0.86860099138445,0.245185189197206,1.153,2.38957839614809,0.102606045314284,0.29157084,7.45954531400966,25.366,79.9830374,82.6418840152934
0.869003035355478,0.244491474233782,1.151,2.18146068557823,0.112076956440302,0.29157084,7.46299806763284,25.322,72.9222494,75.5753731811022
0.86931440117544,0.255415388006844,1.151,2.18495719353572,0.116897204559659,0.30383628,7.46567207729468,25.322,72.9222494,75.6965075638877
0.869406609379675,0.252501028022703,1.147,2.66044245998885,0.094909411430669,0.30383628,7.46646396135265,25.234,89.7504608,92.4908319690636
0.869278759936907,0.304369073488327,1.147,2.67659742000983,0.113714924483193,0.36663,7.46536599033816,25.234,89.7504608,93.052462493023
0.868980917086868,0.303632269770775,1.147,2.44384532127721,0.12424365287247,0.36663,7.46280811594202,25.234,81.6697812,84.9607876764904
0.868493280141484,0.245905145327686,1.145,2.42145666877864,0.101552568954999,0.29997,7.45862028985507,25.19,81.6697812,84.3294851112157
0.867827324499526,0.244557140554699,1.145,2.03904308096729,0.119937211154305,0.29997,7.45290106280193,25.19,68.3719638,71.011575534114
0.866994525559762,0.21956204112704,1.143,2.02752367795436,0.108290740825559,0.27290604,7.44574898550724,25.146,68.3719638,70.7339543476312
0.865995108330014,0.217720470773892,1.143,2.34972114574689,0.0926580037669474,0.27290604,7.43716599033816,25.146,79.63980465,81.9744154211872
0.865016414320397,0.265069213606602,1.143,2.36401295278209,0.112126802560305,0.33503316,7.42876096618357,25.146,79.63980465,82.4730118308689
0.863938379358682,0.260913190590018,1.141,1.99346642386973,0.130884166126828,0.33503316,7.41950280193236,25.102,66.89115965,69.6677066110201
0.863349961411158,0.241090137621593,1.141,1.98728317957852,0.121316448556026,0.31116888,7.41444946859903,25.102,66.89115965,69.4516144591656
0.862931874382634,0.238616290238057,1.139,1.38847899464901,0.171854447318,0.31116888,7.41085893719806,25.058,46.08144835,48.6097987862365
0.862703918961183,0.286090157620694,1.139,1.40277854165232,0.203945347840659,0.37382928,7.40890125603864,25.058,46.08144835,49.1104171645079
0.862663125043595,0.285986970746572,1.139,1.20973586018656,0.236404474859883,0.37382928,7.40855091787439,25.058,39.3246665,42.3521111768987
0.862862414468902,0.221346335805395,1.137,1.18808667941536,0.186304871218922,0.29077092,7.41026241545893,25.014,39.3246665,41.667351420211
0.862665780135859,0.220959586588182,1.137,1.64119262751043,0.134633548118822,0.29077092,7.40857371980676,25.014,55.22124615,57.5582162005113
0.862513134831435,0.256748595116251,1.135,1.64896528136551,0.155702850762047,0.3406326,7.40726280193236,24.97,55.22124615,57.9327152172408
0.862406053610362,0.25650185744398,1.135,2.11891840057973,0.121053202130767,0.3406326,7.40634318840579,24.97,71.73564475,74.4434692813565
0.862346111527375,0.247935331522811,1.135,2.11632830444297,0.117153530008695,0.32943372,7.4058284057971,24.97,71.73564475,74.3524720338269
0.862334883637206,0.246215690582947,1.133,1.72999362799201,0.142321732634777,0.32943372,7.40573198067632,24.926,58.2907276,60.8867547833122
0.862658039866885,0.24463719196538,1.133,1.72960649087558,0.141440953914053,0.32636736,7.4085072463768,24.926,58.2907276,60.8731295755111
0.863014384749869,0.242057256773273,1.129,1.68991377199245,0.143236454300199,0.32636736,7.41156753623188,24.838,57.1335429,59.6868743790839
0.863414943669292,0.253261468044473,1.129,1.69337089835559,0.149560541220126,0.34023264,7.41500753623188,24.838,57.1335429,59.8089782818802
0.863615583141513,0.253722532539151,1.129,1.88486893686661,0.134610172397948,0.34023264,7.41673062801932,24.838,63.89032475,66.5725892766424
0.863791359249733,0.230512579591811,1.127,1.87456898172167,0.122968309963232,0.31076892,7.41824019323671,24.794,63.89032475,66.3262958773506
