term_idx,term_name,w
0,I₁-3,0.003095869167
1,I₂-3,0.003116456981
2,<E_θ>,0.02235955763
3,<E_z>,0.4331840916
4,<I₂-3>ln(1+<I₂-3>),0.0050619179
5,<I₄θ-1>,0.01991039103
6,<I₄z-1>,0.4333408877
7,<I₄D1-1>,0.01977146181
8,<I₄D2-1>,0.01977146181
13,(<I₄θ-1>)³,0.027343393
22,exp(<I₄z-1>)-1,0.3966541289
35,<I₂-3>·<E_z>,0.002685761341
42,I₈D1D2,1.057448362
