term_idx,term_name,w
0,I₁-3,0.2490035333
1,I₂-3,0.002055610511
2,<E_θ>,0.0117283514
3,<E_z>,0.1518533802
4,<I₂-3>ln(1+<I₂-3>),0.002983693349
5,<I₄θ-1>,0.01155772191
6,<I₄z-1>,0.1518827894
7,<I₄D1-1>,0.03724814828
8,<I₄D2-1>,0.03724814828
13,(<I₄θ-1>)³,0.001108899317
22,exp(<I₄z-1>)-1,0.06030050953
35,<I₂-3>·<E_z>,0.002708791287
42,I₈D1D2,1.251483768
