model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.5336494069943022,0.9620372956336296,16.60242265805045,0.8602010571718467,2.299435362620624,11870.878585396735,12174.37682644169
"b: Quad+4Fib (no rec, no disp)",0.5427124102586729,0.9431658305659911,16.113004064264324,1.2088793151935442,2.2759555139170007,11841.56311407708,12157.707115165575
"c: Quad+4Fib (rec, no disp)",0.6880631293602402,0.834634635128434,10.33831170062742,5.392540865811937,1.689445822129483,11444.903660646292,11761.047661734787
"d: Quad+4Fib (no rec, disp)",0.5425767811700009,0.9550988822697515,16.120730310628236,0.9534541518940393,2.26370688820184,11786.265983095944,12115.055744227979
"e: Quad+4Fib (rec, disp)",0.5893632307520833,0.9139330869034286,13.920138541121423,2.732688720309567,2.081656077419843,11683.391890887968,12012.181652020003
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.7576301339783122,0.9298982629289197,8.987818777198244,2.2682419728035326,1.2495298873250422,10096.87295355678,10507.860154971824
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.687601750628722,0.95340725278116,11.66316278091242,1.004059933342644,1.5632291666555869,10579.136153279536,10977.47759465104
